image_name,xcoord,ycoord
SWC0683,7200,0
SWC0683,7200,1440
SWC0683,7200,2880
SWC0683,7200,4320
SWC0530,0,0
SWC0530,0,1440
SWC0530,0,2880
SWC0530,0,4320
SWC0530,1440,0
SWC0530,1440,1440
SWC0530,1440,2880
SWC0530,1440,4320
SWC0530,2880,0
SWC0530,2880,1440
SWC0530,2880,2880
SWC0530,2880,4320
SWC0530,4320,1440
SWC0530,4320,2880
SWC0530,4320,4320
SWC0530,5760,0
SWC0530,5760,1440
SWC0530,5760,2880
SWC0530,5760,4320
SWC0530,7200,0
SWC0530,7200,1440
SWC0530,7200,2880
SWC0530,7200,4320
SWC0921,0,0
SWC0921,0,1440
SWC0921,0,2880
SWC0921,0,4320
SWC0921,1440,0
SWC0921,1440,1440
SWC0921,1440,2880
SWC0921,1440,4320
SWC0921,2880,0
SWC0921,2880,1440
SWC0921,2880,2880
SWC0921,2880,4320
SWC0921,4320,0
SWC0921,4320,1440
SWC0921,4320,2880
SWC0921,4320,4320
SWC0921,5760,0
SWC0921,5760,1440
SWC0921,5760,2880
SWC0921,5760,4320
SWC0921,7200,0
SWC0921,7200,1440
SWC0921,7200,2880
SWC0921,7200,4320
SWC0171,0,0
SWC0171,0,1440
SWC0171,0,2880
SWC0171,0,4320
SWC0171,1440,0
SWC0171,1440,1440
SWC0171,1440,2880
SWC0171,1440,4320
SWC0171,2880,0
SWC0171,2880,1440
SWC0171,2880,2880
SWC0171,2880,4320
SWC0171,4320,0
SWC0171,4320,1440
SWC0171,4320,2880
SWC0171,4320,4320
SWC0171,5760,0
SWC0171,5760,2880
SWC0171,5760,4320
SWC0171,7200,0
SWC0171,7200,1440
SWC0171,7200,2880
SWC0171,7200,4320
SWC1752,0,0
SWC1752,0,1440
SWC1752,0,2880
SWC1752,0,4320
SWC1752,1440,0
SWC1752,1440,1440
SWC1752,1440,2880
SWC1752,1440,4320
SWC1752,2880,0
SWC1752,2880,1440
SWC1752,2880,2880
SWC1752,2880,4320
SWC1752,4320,0
SWC1752,4320,1440
SWC1752,4320,2880
SWC1752,4320,4320
SWC1752,5760,0
SWC1752,5760,1440
SWC1752,5760,2880
SWC1752,5760,4320
SWC1752,7200,0
SWC1752,7200,1440
SWC1752,7200,2880
SWC1752,7200,4320
SWC1120,0,0
SWC1120,0,1440
SWC1120,0,2880
SWC1120,0,4320
SWC1120,1440,0
SWC1120,1440,1440
SWC1120,1440,2880
SWC1120,1440,4320
SWC1120,2880,0
SWC1120,2880,1440
SWC1120,2880,2880
SWC1120,2880,4320
SWC1120,4320,0
SWC1120,4320,1440
SWC1120,4320,2880
SWC1120,4320,4320
SWC1120,5760,0
SWC1120,5760,1440
SWC1120,5760,2880
SWC1120,5760,4320
SWC1120,7200,0
SWC1120,7200,1440
SWC1120,7200,2880
SWC1120,7200,4320
SWC0129,0,0
SWC0129,0,1440
SWC0129,0,2880
SWC0129,0,4320
SWC0129,1440,0
SWC0129,1440,1440
SWC0129,1440,2880
SWC0129,1440,4320
SWC0129,2880,0
SWC0129,2880,1440
SWC0129,2880,2880
SWC0129,2880,4320
SWC0129,4320,0
SWC0129,4320,1440
SWC0129,4320,2880
SWC0129,4320,4320
SWC0129,5760,0
SWC0129,5760,1440
SWC0129,5760,2880
SWC0129,5760,4320
SWC0129,7200,0
SWC0129,7200,1440
SWC0129,7200,2880
SWC0129,7200,4320
SWC0527,0,0
SWC0527,0,1440
SWC0527,0,2880
SWC0527,0,4320
SWC0527,1440,0
SWC0527,1440,2880
SWC0527,1440,4320
SWC0527,2880,0
SWC0527,2880,1440
SWC0527,2880,2880
SWC0527,2880,4320
SWC0527,4320,4320
SWC0527,5760,0
SWC0527,5760,1440
SWC0527,5760,2880
SWC0527,5760,4320
SWC0527,7200,0
SWC0527,7200,1440
SWC0527,7200,4320
SWC1486,0,0
SWC1486,0,1440
SWC1486,0,2880
SWC1486,0,4320
SWC1486,1440,0
SWC1486,1440,1440
SWC1486,1440,2880
SWC1486,1440,4320
SWC1486,2880,0
SWC1486,2880,1440
SWC1486,2880,2880
SWC1486,2880,4320
SWC1486,4320,0
SWC1486,4320,1440
SWC1486,4320,2880
SWC1486,4320,4320
SWC1486,5760,0
SWC1486,5760,1440
SWC1486,5760,2880
SWC1486,5760,4320
SWC1486,7200,0
SWC1486,7200,1440
SWC1486,7200,2880
SWC1486,7200,4320
SWC0978,0,0
SWC0978,0,1440
SWC0978,0,2880
SWC0978,0,4320
SWC0978,1440,0
SWC0978,1440,1440
SWC0978,1440,2880
SWC0978,1440,4320
SWC0978,2880,0
SWC0978,2880,1440
SWC0978,2880,2880
SWC0978,2880,4320
SWC0978,4320,0
SWC0978,4320,1440
SWC0978,4320,2880
SWC0978,4320,4320
SWC0978,5760,0
SWC0978,5760,1440
SWC0978,5760,2880
SWC0978,5760,4320
SWC0978,7200,0
SWC0978,7200,1440
SWC0978,7200,2880
SWC0978,7200,4320
SWC0632,0,0
SWC0632,0,1440
SWC0632,0,2880
SWC0632,0,4320
SWC0632,1440,0
SWC0632,1440,1440
SWC0632,1440,2880
SWC0632,1440,4320
SWC0632,2880,0
SWC0632,2880,1440
SWC0632,2880,2880
SWC0632,2880,4320
SWC0632,4320,0
SWC0632,4320,1440
SWC0632,4320,2880
SWC0632,4320,4320
SWC0632,5760,0
SWC0632,5760,1440
SWC0632,5760,2880
SWC0632,5760,4320
SWC0632,7200,0
SWC0632,7200,1440
SWC0632,7200,2880
SWC0632,7200,4320
SWC0743,0,0
SWC0743,0,1440
SWC0743,0,2880
SWC0743,0,4320
SWC0743,1440,0
SWC0743,1440,1440
SWC0743,1440,2880
SWC0743,1440,4320
SWC0743,2880,0
SWC0743,2880,1440
SWC0743,2880,2880
SWC0743,2880,4320
SWC0743,4320,0
SWC0743,4320,1440
SWC0743,4320,2880
SWC0743,4320,4320
SWC0743,5760,0
SWC0743,5760,1440
SWC0743,5760,2880
SWC0743,5760,4320
SWC0743,7200,0
SWC0743,7200,1440
SWC0743,7200,2880
SWC0743,7200,4320
SWC0702,0,0
SWC0702,0,1440
SWC0702,0,2880
SWC0702,0,4320
SWC0702,1440,0
SWC0702,1440,1440
SWC0702,1440,2880
SWC0702,1440,4320
SWC0702,2880,0
SWC0702,2880,1440
SWC0702,2880,2880
SWC0702,2880,4320
SWC0702,4320,0
SWC0702,4320,1440
SWC0702,4320,2880
SWC0702,4320,4320
SWC0702,5760,0
SWC0702,5760,1440
SWC0702,5760,2880
SWC0702,5760,4320
SWC0702,7200,0
SWC0702,7200,1440
SWC0702,7200,2880
SWC0702,7200,4320
SWC0276,0,0
SWC0276,0,1440
SWC0276,0,2880
SWC0276,0,4320
SWC0276,1440,0
SWC0276,1440,1440
SWC0276,1440,2880
SWC0276,1440,4320
SWC0276,2880,0
SWC0276,2880,1440
SWC0276,2880,2880
SWC0276,2880,4320
SWC0276,4320,0
SWC0276,4320,1440
SWC0276,4320,2880
SWC0276,4320,4320
SWC0276,5760,0
SWC0276,5760,1440
SWC0276,5760,2880
SWC0276,5760,4320
SWC0276,7200,0
SWC0276,7200,1440
SWC0276,7200,2880
SWC0276,7200,4320
SWC1251,0,0
SWC1251,0,1440
SWC1251,0,2880
SWC1251,0,4320
SWC1251,1440,0
SWC1251,1440,1440
SWC1251,1440,2880
SWC1251,1440,4320
SWC1251,2880,0
SWC1251,2880,1440
SWC1251,2880,2880
SWC1251,2880,4320
SWC1251,4320,0
SWC1251,4320,1440
SWC1251,4320,2880
SWC1251,4320,4320
SWC1251,5760,0
SWC1251,5760,1440
SWC1251,5760,2880
SWC1251,5760,4320
SWC1251,7200,0
SWC1251,7200,1440
SWC1251,7200,2880
SWC1251,7200,4320
SWC0811,0,0
SWC0811,0,1440
SWC0811,0,2880
SWC0811,0,4320
SWC0811,1440,0
SWC0811,1440,1440
SWC0811,1440,2880
SWC0811,1440,4320
SWC0811,2880,0
SWC0811,2880,1440
SWC0811,2880,2880
SWC0811,2880,4320
SWC0811,4320,0
SWC0811,4320,1440
SWC0811,4320,2880
SWC0811,4320,4320
SWC0811,5760,0
SWC0811,5760,1440
SWC0811,5760,2880
SWC0811,5760,4320
SWC0811,7200,0
SWC0811,7200,1440
SWC0811,7200,2880
SWC0823,0,0
SWC0823,0,1440
SWC0823,0,2880
SWC0823,0,4320
SWC0823,1440,0
SWC0823,1440,1440
SWC0823,1440,2880
SWC0823,1440,4320
SWC0823,2880,0
SWC0823,2880,1440
SWC0823,2880,2880
SWC0823,2880,4320
SWC0823,4320,0
SWC0823,4320,1440
SWC0823,4320,2880
SWC0823,4320,4320
SWC0823,5760,0
SWC0823,5760,1440
SWC0823,5760,2880
SWC0823,5760,4320
SWC0823,7200,0
SWC0823,7200,1440
SWC0823,7200,2880
SWC0823,7200,4320
SWC1119,0,0
SWC1119,0,1440
SWC1119,0,2880
SWC1119,0,4320
SWC1119,1440,0
SWC1119,1440,1440
SWC1119,1440,2880
SWC1119,1440,4320
SWC1119,2880,0
SWC1119,2880,1440
SWC1119,2880,2880
SWC1119,2880,4320
SWC1119,4320,0
SWC1119,4320,1440
SWC1119,4320,2880
SWC1119,4320,4320
SWC1119,5760,0
SWC1119,5760,1440
SWC1119,5760,2880
SWC1119,5760,4320
SWC1119,7200,0
SWC1119,7200,1440
SWC1119,7200,2880
SWC1119,7200,4320
SWC0926,0,0
SWC0926,0,1440
SWC0926,0,2880
SWC0926,0,4320
SWC0926,1440,0
SWC0926,1440,1440
SWC0926,1440,2880
SWC0926,1440,4320
SWC0926,2880,0
SWC0926,2880,1440
SWC0926,2880,2880
SWC0926,2880,4320
SWC0926,4320,0
SWC0926,4320,1440
SWC0926,4320,2880
SWC0926,4320,4320
SWC0926,5760,0
SWC0926,5760,1440
SWC0926,5760,2880
SWC0926,5760,4320
SWC0926,7200,0
SWC0926,7200,1440
SWC0926,7200,2880
SWC0926,7200,4320
SWC1146,0,0
SWC1146,0,1440
SWC1146,0,2880
SWC1146,0,4320
SWC1146,1440,0
SWC1146,1440,1440
SWC1146,1440,2880
SWC1146,1440,4320
SWC1146,2880,0
SWC1146,2880,1440
SWC1146,2880,2880
SWC1146,2880,4320
SWC1146,4320,0
SWC1146,4320,1440
SWC1146,4320,2880
SWC1146,4320,4320
SWC1146,5760,0
SWC1146,5760,1440
SWC1146,5760,2880
SWC1146,5760,4320
SWC1146,7200,0
SWC1146,7200,1440
SWC1146,7200,2880
SWC1146,7200,4320
SWC1572,0,0
SWC1572,0,1440
SWC1572,0,2880
SWC1572,0,4320
SWC1572,1440,0
SWC1572,1440,1440
SWC1572,1440,2880
SWC1572,1440,4320
SWC1572,2880,0
SWC1572,2880,1440
SWC1572,2880,2880
SWC1572,2880,4320
SWC1572,4320,0
SWC1572,4320,1440
SWC1572,4320,2880
SWC1572,4320,4320
SWC1572,5760,0
SWC1572,5760,1440
SWC1572,5760,2880
SWC1572,5760,4320
SWC1572,7200,0
SWC1572,7200,1440
SWC1572,7200,2880
SWC1572,7200,4320
SWC0913,0,0
SWC0913,0,1440
SWC0913,0,2880
SWC0913,0,4320
SWC0913,1440,0
SWC0913,1440,1440
SWC0913,1440,2880
SWC0913,1440,4320
SWC0913,2880,0
SWC0913,2880,1440
SWC0913,2880,2880
SWC0913,2880,4320
SWC0913,4320,0
SWC0913,4320,1440
SWC0913,4320,2880
SWC0913,4320,4320
SWC0913,5760,0
SWC0913,5760,1440
SWC0913,5760,2880
SWC0913,5760,4320
SWC0913,7200,0
SWC0913,7200,1440
SWC0913,7200,2880
SWC0913,7200,4320
SWC0716,0,0
SWC0716,0,1440
SWC0716,0,2880
SWC0716,0,4320
SWC0716,1440,0
SWC0716,1440,1440
SWC0716,1440,4320
SWC0716,2880,0
SWC0716,2880,2880
SWC0716,2880,4320
SWC0716,4320,0
SWC0716,4320,1440
SWC0716,4320,2880
SWC0716,4320,4320
SWC0716,5760,0
SWC0716,5760,1440
SWC0716,5760,2880
SWC0716,5760,4320
SWC0716,7200,0
SWC0716,7200,1440
SWC0716,7200,2880
SWC0716,7200,4320
SWC0735,0,0
SWC0735,0,1440
SWC0735,0,2880
SWC0735,0,4320
SWC0735,1440,0
SWC0735,1440,1440
SWC0735,1440,2880
SWC0735,1440,4320
SWC0735,2880,0
SWC0735,2880,1440
SWC0735,2880,2880
SWC0735,2880,4320
SWC0735,4320,0
SWC0735,4320,1440
SWC0735,4320,2880
SWC0735,4320,4320
SWC0735,5760,0
SWC0735,5760,1440
SWC0735,5760,2880
SWC0735,5760,4320
SWC0735,7200,0
SWC0735,7200,1440
SWC0735,7200,2880
SWC0735,7200,4320
SWC1580,0,0
SWC1580,0,1440
SWC1580,0,2880
SWC1580,0,4320
SWC1580,1440,0
SWC1580,1440,1440
SWC1580,1440,2880
SWC1580,1440,4320
SWC1580,2880,0
SWC1580,2880,1440
SWC1580,2880,2880
SWC1580,2880,4320
SWC1580,4320,0
SWC1580,4320,1440
SWC1580,4320,2880
SWC1580,4320,4320
SWC1580,5760,0
SWC1580,5760,1440
SWC1580,5760,2880
SWC1580,5760,4320
SWC1580,7200,0
SWC1580,7200,1440
SWC1580,7200,2880
SWC1580,7200,4320
SWC0232,0,0
SWC0232,0,1440
SWC0232,0,2880
SWC0232,0,4320
SWC0232,1440,0
SWC0232,1440,1440
SWC0232,1440,2880
SWC0232,1440,4320
SWC0232,2880,0
SWC0232,2880,1440
SWC0232,2880,2880
SWC0232,2880,4320
SWC0232,4320,0
SWC0232,4320,1440
SWC0232,4320,2880
SWC0232,4320,4320
SWC0232,5760,0
SWC0232,5760,1440
SWC0232,5760,2880
SWC0232,5760,4320
SWC0232,7200,0
SWC0232,7200,1440
SWC0232,7200,2880
SWC0232,7200,4320
SWC1574,0,0
SWC1574,0,1440
SWC1574,0,2880
SWC1574,0,4320
SWC1574,1440,0
SWC1574,1440,1440
SWC1574,1440,2880
SWC1574,1440,4320
SWC1574,2880,0
SWC1574,2880,1440
SWC1574,2880,2880
SWC1574,2880,4320
SWC1574,4320,0
SWC1574,4320,1440
SWC1574,4320,2880
SWC1574,4320,4320
SWC1574,5760,0
SWC1574,5760,1440
SWC1574,5760,2880
SWC1574,5760,4320
SWC1574,7200,0
SWC1574,7200,1440
SWC1574,7200,2880
SWC1574,7200,4320
SWC0636,0,0
SWC0636,0,1440
SWC0636,0,2880
SWC0636,0,4320
SWC0636,1440,0
SWC0636,1440,1440
SWC0636,1440,2880
SWC0636,1440,4320
SWC0636,2880,0
SWC0636,2880,1440
SWC0636,2880,2880
SWC0636,2880,4320
SWC0636,4320,0
SWC0636,4320,1440
SWC0636,4320,2880
SWC0636,4320,4320
SWC0636,5760,0
SWC0636,5760,1440
SWC0636,5760,2880
SWC0636,5760,4320
SWC0636,7200,0
SWC0636,7200,1440
SWC0636,7200,2880
SWC0636,7200,4320
SWC0164,0,0
SWC0164,0,1440
SWC0164,0,2880
SWC0164,0,4320
SWC0164,1440,0
SWC0164,1440,1440
SWC0164,1440,2880
SWC0164,1440,4320
SWC0164,2880,0
SWC0164,2880,1440
SWC0164,2880,2880
SWC0164,2880,4320
SWC0164,4320,0
SWC0164,4320,1440
SWC0164,4320,2880
SWC0164,4320,4320
SWC0164,5760,0
SWC0164,5760,1440
SWC0164,5760,2880
SWC0164,5760,4320
SWC0164,7200,0
SWC0164,7200,1440
SWC0164,7200,2880
SWC0164,7200,4320
SWC0572,0,0
SWC0572,0,1440
SWC0572,0,2880
SWC0572,0,4320
SWC0572,1440,0
SWC0572,1440,1440
SWC0572,1440,2880
SWC0572,1440,4320
SWC0572,2880,0
SWC0572,2880,1440
SWC0572,2880,2880
SWC0572,2880,4320
SWC0572,4320,0
SWC0572,4320,1440
SWC0572,4320,2880
SWC0572,4320,4320
SWC0572,5760,0
SWC0572,5760,1440
SWC0572,5760,2880
SWC0572,5760,4320
SWC0572,7200,0
SWC0572,7200,1440
SWC0572,7200,2880
SWC0572,7200,4320
SWC0267,0,0
SWC0267,0,1440
SWC0267,0,2880
SWC0267,0,4320
SWC0267,1440,0
SWC0267,1440,1440
SWC0267,1440,2880
SWC0267,1440,4320
SWC0267,2880,0
SWC0267,2880,1440
SWC0267,2880,2880
SWC0267,2880,4320
SWC0267,4320,0
SWC0267,4320,1440
SWC0267,4320,2880
SWC0267,4320,4320
SWC0267,5760,0
SWC0267,5760,1440
SWC0267,5760,2880
SWC0267,5760,4320
SWC0267,7200,0
SWC0267,7200,1440
SWC0267,7200,2880
SWC0267,7200,4320
SWC0715,0,0
SWC0715,0,1440
SWC0715,0,2880
SWC0715,0,4320
SWC0715,1440,0
SWC0715,1440,1440
SWC0715,1440,4320
SWC0715,2880,0
SWC0715,2880,2880
SWC0715,2880,4320
SWC0715,4320,0
SWC0715,4320,1440
SWC0715,4320,2880
SWC0715,4320,4320
SWC0715,5760,0
SWC0715,5760,1440
SWC0715,5760,2880
SWC0715,5760,4320
SWC0715,7200,0
SWC0715,7200,1440
SWC0715,7200,2880
SWC0715,7200,4320
SWC0714,0,0
SWC0714,0,1440
SWC0714,0,2880
SWC0714,0,4320
SWC0714,1440,0
SWC0714,1440,1440
SWC0714,1440,2880
SWC0714,1440,4320
SWC0714,2880,0
SWC0714,2880,1440
SWC0714,2880,2880
SWC0714,2880,4320
SWC0714,4320,0
SWC0714,4320,1440
SWC0714,4320,2880
SWC0714,4320,4320
SWC0714,5760,0
SWC0714,5760,1440
SWC0714,7200,0
SWC0714,7200,1440
SWC0714,7200,2880
SWC0714,7200,4320
SWC0903,0,0
SWC0903,0,1440
SWC0903,0,2880
SWC0903,0,4320
SWC0903,1440,0
SWC0903,1440,1440
SWC0903,1440,2880
SWC0903,1440,4320
SWC0903,2880,0
SWC0903,2880,1440
SWC0903,2880,2880
SWC0903,2880,4320
SWC0903,4320,0
SWC0903,4320,1440
SWC0903,4320,2880
SWC0903,4320,4320
SWC0903,5760,0
SWC0903,5760,1440
SWC0903,5760,2880
SWC0903,5760,4320
SWC0903,7200,0
SWC0903,7200,1440
SWC0903,7200,2880
SWC0903,7200,4320
SWC1473,0,0
SWC1473,0,1440
SWC1473,0,2880
SWC1473,0,4320
SWC1473,1440,0
SWC1473,1440,1440
SWC1473,1440,2880
SWC1473,1440,4320
SWC1473,2880,0
SWC1473,2880,1440
SWC1473,2880,2880
SWC1473,2880,4320
SWC1473,4320,0
SWC1473,4320,1440
SWC1473,4320,2880
SWC1473,4320,4320
SWC1473,5760,0
SWC1473,5760,1440
SWC1473,5760,2880
SWC1473,5760,4320
SWC1473,7200,0
SWC1473,7200,1440
SWC1473,7200,2880
SWC1473,7200,4320
SWC0193,0,0
SWC0193,0,1440
SWC0193,0,2880
SWC0193,0,4320
SWC0193,1440,0
SWC0193,1440,1440
SWC0193,1440,2880
SWC0193,1440,4320
SWC0193,2880,0
SWC0193,2880,1440
SWC0193,2880,2880
SWC0193,2880,4320
SWC0193,4320,0
SWC0193,4320,1440
SWC0193,4320,2880
SWC0193,4320,4320
SWC0193,5760,0
SWC0193,5760,1440
SWC0193,5760,2880
SWC0193,5760,4320
SWC0193,7200,0
SWC0193,7200,1440
SWC0193,7200,2880
SWC0193,7200,4320
SWC1576,0,0
SWC1576,0,1440
SWC1576,0,2880
SWC1576,0,4320
SWC1576,1440,0
SWC1576,1440,1440
SWC1576,1440,2880
SWC1576,1440,4320
SWC1576,2880,0
SWC1576,2880,1440
SWC1576,2880,2880
SWC1576,2880,4320
SWC1576,4320,0
SWC1576,4320,1440
SWC1576,4320,2880
SWC1576,4320,4320
SWC1576,5760,0
SWC1576,5760,1440
SWC1576,5760,2880
SWC1576,5760,4320
SWC1576,7200,0
SWC1576,7200,1440
SWC1576,7200,2880
SWC1576,7200,4320
SWC0064,0,0
SWC0064,0,1440
SWC0064,0,2880
SWC0064,0,4320
SWC0064,1440,0
SWC0064,1440,1440
SWC0064,1440,2880
SWC0064,1440,4320
SWC0064,2880,0
SWC0064,2880,1440
SWC0064,2880,2880
SWC0064,2880,4320
SWC0064,4320,0
SWC0064,4320,1440
SWC0064,4320,2880
SWC0064,4320,4320
SWC0064,5760,0
SWC0064,5760,1440
SWC0064,5760,2880
SWC0064,5760,4320
SWC0064,7200,0
SWC0064,7200,1440
SWC0064,7200,2880
SWC0064,7200,4320
SWC1451,0,0
SWC1451,0,1440
SWC1451,0,2880
SWC1451,0,4320
SWC1451,1440,0
SWC1451,1440,1440
SWC1451,1440,4320
SWC1451,2880,0
SWC1451,2880,1440
SWC1451,2880,2880
SWC1451,4320,0
SWC1451,4320,1440
SWC1451,4320,2880
SWC1451,4320,4320
SWC1451,5760,0
SWC1451,5760,1440
SWC1451,5760,2880
SWC1451,5760,4320
SWC1451,7200,0
SWC1451,7200,1440
SWC1451,7200,2880
SWC1451,7200,4320
SWC1480,0,0
SWC1480,0,1440
SWC1480,0,2880
SWC1480,0,4320
SWC1480,1440,0
SWC1480,1440,1440
SWC1480,1440,2880
SWC1480,1440,4320
SWC1480,2880,0
SWC1480,2880,1440
SWC1480,2880,2880
SWC1480,2880,4320
SWC1480,4320,0
SWC1480,4320,1440
SWC1480,4320,2880
SWC1480,4320,4320
SWC1480,5760,0
SWC1480,5760,1440
SWC1480,5760,4320
SWC1480,7200,0
SWC1480,7200,1440
SWC1480,7200,2880
SWC1480,7200,4320
SWC1228,0,0
SWC1228,0,1440
SWC1228,0,2880
SWC1228,0,4320
SWC1228,1440,0
SWC1228,1440,1440
SWC1228,1440,2880
SWC1228,1440,4320
SWC1228,2880,0
SWC1228,2880,1440
SWC1228,2880,2880
SWC1228,2880,4320
SWC1228,4320,0
SWC1228,4320,1440
SWC1228,4320,2880
SWC1228,4320,4320
SWC1228,5760,0
SWC1228,5760,1440
SWC1228,5760,2880
SWC1228,5760,4320
SWC1228,7200,0
SWC1228,7200,1440
SWC1228,7200,2880
SWC1228,7200,4320
SWC1665,0,0
SWC1665,0,1440
SWC1665,0,2880
SWC1665,0,4320
SWC1665,1440,0
SWC1665,1440,1440
SWC1665,1440,2880
SWC1665,1440,4320
SWC1665,2880,0
SWC1665,2880,1440
SWC1665,2880,2880
SWC1665,2880,4320
SWC1665,4320,0
SWC1665,4320,1440
SWC1665,4320,2880
SWC1665,4320,4320
SWC1665,5760,0
SWC1665,5760,1440
SWC1665,5760,2880
SWC1665,5760,4320
SWC1665,7200,0
SWC1665,7200,1440
SWC1665,7200,2880
SWC1665,7200,4320
SWC1559,0,0
SWC1559,0,1440
SWC1559,0,2880
SWC1559,0,4320
SWC1559,1440,0
SWC1559,1440,1440
SWC1559,1440,2880
SWC1559,1440,4320
SWC1559,2880,0
SWC1559,2880,1440
SWC1559,2880,2880
SWC1559,2880,4320
SWC1559,4320,0
SWC1559,4320,1440
SWC1559,4320,2880
SWC1559,4320,4320
SWC1559,5760,0
SWC1559,5760,1440
SWC1559,5760,2880
SWC1559,5760,4320
SWC1559,7200,0
SWC1559,7200,1440
SWC1559,7200,2880
SWC1559,7200,4320
SWC1068,0,0
SWC1068,0,1440
SWC1068,0,2880
SWC1068,0,4320
SWC1068,1440,0
SWC1068,1440,1440
SWC1068,1440,2880
SWC1068,1440,4320
SWC1068,2880,0
SWC1068,2880,1440
SWC1068,2880,2880
SWC1068,2880,4320
SWC1068,4320,0
SWC1068,4320,1440
SWC1068,4320,2880
SWC1068,4320,4320
SWC1068,5760,0
SWC1068,5760,1440
SWC1068,5760,2880
SWC1068,5760,4320
SWC1068,7200,0
SWC1068,7200,1440
SWC1068,7200,2880
SWC1068,7200,4320
SWC1276,0,0
SWC1276,0,1440
SWC1276,0,2880
SWC1276,0,4320
SWC1276,1440,0
SWC1276,1440,1440
SWC1276,1440,2880
SWC1276,1440,4320
SWC1276,2880,0
SWC1276,2880,1440
SWC1276,2880,2880
SWC1276,2880,4320
SWC1276,4320,0
SWC1276,4320,1440
SWC1276,4320,2880
SWC1276,4320,4320
SWC1276,5760,0
SWC1276,5760,1440
SWC1276,5760,2880
SWC1276,5760,4320
SWC1276,7200,0
SWC1276,7200,1440
SWC1276,7200,2880
SWC1276,7200,4320
SWC0842,0,0
SWC0842,0,1440
SWC0842,0,2880
SWC0842,0,4320
SWC0842,1440,0
SWC0842,1440,1440
SWC0842,1440,2880
SWC0842,1440,4320
SWC0842,2880,0
SWC0842,2880,1440
SWC0842,2880,2880
SWC0842,2880,4320
SWC0842,4320,0
SWC0842,4320,1440
SWC0842,4320,2880
SWC0842,4320,4320
SWC0842,5760,0
SWC0842,5760,1440
SWC0842,5760,2880
SWC0842,5760,4320
SWC0842,7200,0
SWC0842,7200,1440
SWC0842,7200,2880
SWC0842,7200,4320
SWC0219,0,0
SWC0219,0,1440
SWC0219,0,2880
SWC0219,0,4320
SWC0219,1440,0
SWC0219,1440,1440
SWC0219,1440,2880
SWC0219,1440,4320
SWC0219,2880,0
SWC0219,2880,1440
SWC0219,2880,4320
SWC0219,4320,0
SWC0219,4320,1440
SWC0219,4320,2880
SWC0219,4320,4320
SWC0219,5760,0
SWC0219,5760,1440
SWC0219,5760,2880
SWC0219,5760,4320
SWC0219,7200,0
SWC0219,7200,1440
SWC0219,7200,2880
SWC0219,7200,4320
SWC1346,0,0
SWC1346,0,1440
SWC1346,0,2880
SWC1346,0,4320
SWC1346,1440,0
SWC1346,1440,1440
SWC1346,1440,2880
SWC1346,1440,4320
SWC1346,2880,0
SWC1346,2880,1440
SWC1346,2880,2880
SWC1346,2880,4320
SWC1346,4320,0
SWC1346,4320,1440
SWC1346,4320,2880
SWC1346,4320,4320
SWC1346,5760,0
SWC1346,5760,1440
SWC1346,5760,2880
SWC1346,5760,4320
SWC1346,7200,0
SWC1346,7200,1440
SWC1346,7200,2880
SWC1346,7200,4320
SWC0287,0,0
SWC0287,0,1440
SWC0287,0,2880
SWC0287,0,4320
SWC0287,1440,0
SWC0287,1440,1440
SWC0287,1440,2880
SWC0287,1440,4320
SWC0287,2880,0
SWC0287,2880,1440
SWC0287,2880,2880
SWC0287,2880,4320
SWC0287,4320,0
SWC0287,4320,1440
SWC0287,4320,2880
SWC0287,4320,4320
SWC0287,5760,0
SWC0287,5760,1440
SWC0287,5760,2880
SWC0287,5760,4320
SWC0287,7200,0
SWC0287,7200,1440
SWC0287,7200,2880
SWC0287,7200,4320
SWC1498,0,0
SWC1498,0,1440
SWC1498,0,2880
SWC1498,0,4320
SWC1498,1440,0
SWC1498,1440,1440
SWC1498,1440,2880
SWC1498,1440,4320
SWC1498,2880,0
SWC1498,2880,1440
SWC1498,2880,2880
SWC1498,2880,4320
SWC1498,4320,0
SWC1498,4320,1440
SWC1498,4320,2880
SWC1498,4320,4320
SWC1498,5760,0
SWC1498,5760,1440
SWC1498,5760,2880
SWC1498,5760,4320
SWC1498,7200,0
SWC1498,7200,1440
SWC1498,7200,2880
SWC1498,7200,4320
SWC0707,0,0
SWC0707,0,1440
SWC0707,0,2880
SWC0707,0,4320
SWC0707,1440,0
SWC0707,1440,1440
SWC0707,1440,2880
SWC0707,1440,4320
SWC0707,2880,0
SWC0707,2880,1440
SWC0707,2880,2880
SWC0707,2880,4320
SWC0707,4320,0
SWC0707,4320,1440
SWC0707,4320,2880
SWC0707,4320,4320
SWC0707,5760,0
SWC0707,5760,1440
SWC0707,5760,2880
SWC0707,5760,4320
SWC0707,7200,0
SWC0707,7200,1440
SWC0707,7200,2880
SWC0707,7200,4320
SWC1435,0,0
SWC1435,0,1440
SWC1435,0,2880
SWC1435,0,4320
SWC1435,1440,0
SWC1435,1440,1440
SWC1435,1440,2880
SWC1435,1440,4320
SWC1435,2880,0
SWC1435,2880,1440
SWC1435,2880,2880
SWC1435,2880,4320
SWC1435,4320,0
SWC1435,4320,2880
SWC1435,4320,4320
SWC1435,5760,0
SWC1435,5760,1440
SWC1435,5760,2880
SWC1435,7200,0
SWC1435,7200,1440
SWC1435,7200,2880
