,image_name,xcoord,ycoord
10265,SWC0948,1793.5718379999998,1976.6629079999998
11146,SWC0973,478.7185625,283.49458530000004
11147,SWC0973,340.59233969999997,163.3144706
11151,SWC0973,312.25370130000005,443.653438
11154,SWC0973,2640.904895,2279.340902
11159,SWC0973,2420.087305,1982.32831
11161,SWC0973,2079.24369,1917.656973
11171,SWC0973,5483.924942000001,1606.641327
11173,SWC0973,4212.696322,1340.325016
11174,SWC0973,5428.623357,2347.632301
11175,SWC0973,4099.618678,1812.5282539999998
11176,SWC0973,4831.487352,2916.896071
11179,SWC0973,5811.897188,309.1395809
11180,SWC0973,5541.5094579999995,902.7539062999999
11181,SWC0973,5571.057403,1310.899911
11184,SWC0973,6860.53813,2065.060329
11187,SWC0973,6434.71705,1907.744888
11190,SWC0973,5561.226178,2516.269993
11191,SWC0973,5573.591675,3801.4866369999995
11217,SWC0975,850.3459879000001,1763.748468
11218,SWC0975,792.5534057,2396.000366
11219,SWC0975,939.2601972000001,2388.235683
11220,SWC0975,1807.807943,3478.5788090000005
11221,SWC0975,1462.718574,4887.032525
11222,SWC0975,2982.559668,28.57615464
11228,SWC0975,2458.952547,738.5615803999999
11230,SWC0975,2219.060834,2388.8328
11231,SWC0975,1903.435274,2106.9602800000002
11232,SWC0975,3544.1406979999997,3829.7282630000004
11233,SWC0975,2129.8973079999996,4678.807707
11234,SWC0975,2208.467218,4267.169246
11235,SWC0975,2519.512419,4568.033455
11236,SWC0975,4629.816538,905.7388306
11237,SWC0975,5347.11776,772.7472112
11238,SWC0975,4352.525053,1082.689181
11239,SWC0975,3924.6946350000003,2826.000952
11240,SWC0975,5153.023128,3970.841292
11241,SWC0975,3899.0260369999996,3822.4434979999996
11242,SWC0975,4922.370744,3943.8472009999996
11243,SWC0975,6922.305298,582.5963237000001
11259,SWC0977,934.4007446,638.3863525
11261,SWC0977,948.9664429,1085.347225
11262,SWC0977,1313.377051,492.80427649999996
11265,SWC0977,1026.184969,1731.265325
11266,SWC0977,699.9663167,1653.063494
11269,SWC0977,3029.598877,2959.284684
11270,SWC0977,2690.106132,2527.40531
11308,SWC0977,4024.6260030000003,808.6985822
11309,SWC0977,4785.817515,2532.6649629999997
11310,SWC0977,5143.856736,2129.320327
11311,SWC0977,3971.63119,4362.228506
11313,SWC0977,4218.128186999999,4392.016764
11315,SWC0977,4044.435742,4120.39501
11325,SWC0977,7290.9921030000005,2330.279241
11326,SWC0977,7326.577270999999,2579.291146
11327,SWC0977,7320.983323,2745.9723089999998
11331,SWC0978,2697.9713460000003,1701.716995
11332,SWC0978,2461.6141829999997,4732.028743
11339,SWC0978,5418.97819,782.9178548
11340,SWC0978,6224.865140999999,3146.388713
11555,SWC1001,1539.495014,1556.166091
11557,SWC1001,1301.619821,2259.6652129999998
11558,SWC1001,725.6074001000001,1788.3050670000002
11559,SWC1001,746.4312744,2680.280265
11560,SWC1001,1536.309265,2603.673693
11561,SWC1001,1280.850412,2430.840668
11562,SWC1001,1452.700343,2180.8808329999997
11565,SWC1001,1225.666919,3971.7139770000003
11567,SWC1001,1426.697721,4223.926477
11572,SWC1001,2202.9941989999998,2844.493975
11573,SWC1001,2828.464897,2324.97122
11574,SWC1001,1957.077817,2689.297032
11575,SWC1001,2173.400334,1924.5508690000001
11576,SWC1001,1890.7527350000003,2164.0482420000003
11577,SWC1001,2805.033639,3054.861781
11578,SWC1001,2510.54415,3197.399309
11579,SWC1001,2671.689632,3243.83929
11582,SWC1001,2689.786766,4191.425003
11584,SWC1001,2389.3455280000003,4108.61034
11588,SWC1001,2609.058388,4895.795639
11591,SWC1001,4659.7964170000005,9.074790835
11610,SWC1007,4971.046558,2211.909269
11611,SWC1007,4961.8801109999995,2863.689152
11612,SWC1007,5456.7652020000005,4538.007174
11613,SWC1007,7337.9485540000005,3226.209323
11614,SWC1007,6049.746009,4122.277405
11639,SWC1009,1313.312854,465.7865448
11640,SWC1009,1766.9169370000002,4700.608365
11641,SWC1009,2560.0671429999998,1232.231577
11642,SWC1009,2294.464191,2320.737929
11643,SWC1009,2209.481537,4047.947275
11646,SWC1009,2116.508681,4757.162034
11648,SWC1009,4056.3460240000004,610.2760446000001
11649,SWC1009,4528.328042,161.86488669999997
11652,SWC1009,4762.801453,442.32213049999996
11653,SWC1009,4574.467202000001,361.2715258
11658,SWC1009,5617.556786,514.9735794
11659,SWC1009,5678.440541,1902.044787
11661,SWC1009,5719.1406289999995,2585.166606
11664,SWC1009,7336.869611,3353.035465
11665,SWC1009,7129.122955,3740.3545200000003
11668,SWC1009,6626.0540869999995,3930.087804
11669,SWC1009,7349.084757,4164.572825
11723,SWC1019,263.7145615,731.8852887999999
11724,SWC1019,452.2178731000001,1017.560376
11725,SWC1019,1523.404126,301.4518046
11727,SWC1019,853.5915702,3196.9848629999997
11728,SWC1019,1814.5162699999998,4524.17075
11729,SWC1019,154.3908093,4711.272968
11730,SWC1019,793.7154400000001,3527.036271
11731,SWC1019,887.2259793,4894.532633
11733,SWC1019,2147.94891,914.3549357
11735,SWC1019,1873.1835260000003,4049.709554
11736,SWC1019,3011.709351,4851.909901
11738,SWC1019,3702.993342,3033.826864
11740,SWC1019,3754.5729810000003,3465.6332729999995
11741,SWC1019,3827.462118,4060.379075
11742,SWC1019,4279.107037,4417.759107
11743,SWC1019,7261.990283,1110.402551
11744,SWC1019,6979.102346,2126.4702350000002
11745,SWC1019,5665.5286909999995,1979.728563
11746,SWC1019,6902.29295,2325.195759
11747,SWC1019,6903.318637,4075.225381
11748,SWC1019,5681.6115899999995,4314.021229
11849,SWC1024,684.1009267000001,550.6897837
11854,SWC1024,1096.828901,2816.260202
11859,SWC1024,1364.566153,2768.765433
11861,SWC1024,1196.923601,2947.424447
11868,SWC1024,170.2036503,2619.430834
11871,SWC1024,747.6078288,3480.330528
11872,SWC1024,1034.38681,3643.5244090000006
11878,SWC1024,3027.0347699999998,939.0943095000001
11883,SWC1024,2747.0586940000003,4559.903678
11884,SWC1024,2190.181089,4434.7160380000005
11885,SWC1024,1915.197945,4697.505718
11888,SWC1024,2069.4691390000003,4583.888489
11890,SWC1024,3613.3449990000004,4150.336224000001
11894,SWC1024,4984.3731530000005,1178.497713
11895,SWC1024,4591.466431,914.0118896
11896,SWC1024,4203.993754,1736.7314780000002
11897,SWC1024,3949.0735649999997,4861.494664
11898,SWC1024,4556.399065,3317.75406
11901,SWC1024,6336.037917000001,720.9256732999999
11907,SWC1024,5835.128028,4051.2216229999995
11909,SWC1024,6815.334159,3985.8737530000003
12012,SWC1027,1291.471417,2734.578491
12017,SWC1027,4036.8748,3232.972634
12018,SWC1027,6792.987976,917.9067643999999
12019,SWC1027,7091.289028,1172.5857369999999
12022,SWC1027,6382.09895,3837.313989
12023,SWC1028,385.2303439,3306.0169300000002
12024,SWC1028,2593.655055,1602.927073
12025,SWC1028,2000.793716,2820.41958
12026,SWC1028,3230.449934,3736.8249619999997
12027,SWC1028,5186.236271,720.7299276000001
12028,SWC1028,5492.654224,1404.738265
12029,SWC1028,5497.252205,989.0718627999998
12031,SWC1028,5113.270345,338.92352900000003
12032,SWC1028,4194.062583,633.227006
12034,SWC1028,4976.139657,1343.390129
12036,SWC1028,4598.754159,2692.62255
12037,SWC1028,4859.493108,4264.989224
12038,SWC1028,5294.25586,4124.433386
12039,SWC1028,5228.865369,3572.5238950000003
12043,SWC1028,5931.586258,194.9415272
12044,SWC1028,5641.225431,309.6577955
12045,SWC1028,6161.593773,2142.480138
12046,SWC1028,5914.079258,4721.9306719999995
12047,SWC1028,7205.88024,4624.964844
12048,SWC1028,7042.421471,4126.548597999999
12049,SWC1028,6179.1231450000005,4086.3646770000005
12050,SWC1028,6560.5634310000005,4091.264397
12060,SWC1031,4316.643045000001,2032.199746
12113,SWC1034,229.05063629999998,4501.835196
12114,SWC1034,711.5477376,4394.625537
12117,SWC1034,586.6241007,4715.988965
12119,SWC1034,539.1959188,4550.4033119999995
12120,SWC1034,4297.187241,415.2424736
12121,SWC1034,5089.411238000001,73.79788005
12123,SWC1034,5391.682528,434.4558492
12125,SWC1034,4527.311898,2755.5761190000003
12126,SWC1034,5008.18103,2140.6227940000003
12127,SWC1034,5347.012199,2985.1010739999997
12128,SWC1034,5159.107361,1842.904116
12129,SWC1034,4682.667982,2583.002019
12132,SWC1034,5123.407555,4521.321632
12138,SWC1034,5275.142358,3737.684749
12140,SWC1034,5132.334888,3827.028548
12141,SWC1034,3891.504332,3529.5130619999995
12151,SWC1034,5388.130972999999,3353.56961
12154,SWC1034,5905.516314,623.3126482000001
12155,SWC1034,6080.4890700000005,585.6167472
12156,SWC1034,6777.926181,1551.389759
12157,SWC1034,6036.152811999999,879.3620038999999
12158,SWC1034,6941.888088,302.5045144
12159,SWC1034,6598.764604999999,306.9890987
12162,SWC1034,6198.6348880000005,133.19061159999998
12163,SWC1034,6197.645686,280.15239069999996
12166,SWC1034,6620.300603,2088.886411
12167,SWC1034,6057.3703780000005,1704.602487
12168,SWC1034,6657.486883,1845.1556920000003
12169,SWC1034,5789.102790999999,2661.054993
12170,SWC1034,5763.063843,3014.316355
12171,SWC1034,7140.291361,3133.418315
12172,SWC1034,5667.018965,2451.907725
12173,SWC1034,5746.850834000001,3763.752193
12189,SWC1037,1436.4505880000002,3506.4430780000002
12190,SWC1037,2807.589332,2835.653677
12191,SWC1037,3348.736761,2882.133911
12192,SWC1037,2985.583879,4706.376310000001
12193,SWC1037,2410.340506,4742.83442
12194,SWC1037,6462.200106,4882.57912
12195,SWC1037,6019.569068,4867.145170000001
12196,SWC1038,1467.323731,1344.351711
12199,SWC1038,1674.401132,1293.373727
12201,SWC1038,1573.15877,1620.649684
12202,SWC1038,680.5698806,666.7015240000001
12204,SWC1038,1340.504883,53.03780746
12207,SWC1038,448.28193039999996,2843.9330410000002
12208,SWC1038,1689.608016,2703.748283
12210,SWC1038,125.5444311,1800.9102679999999
12214,SWC1038,1383.7536380000001,2174.595768
12218,SWC1038,1184.7534269999999,3259.177875
12225,SWC1038,789.4675903,2175.134573
12229,SWC1038,1639.546224,4732.005564
12230,SWC1038,1834.331434,4491.1471759999995
12234,SWC1038,3532.6403240000004,529.1940328
12238,SWC1038,1996.132284,1666.8741300000002
12241,SWC1038,2045.476109,1803.377007
12247,SWC1038,3128.778581,2356.4084390000003
12249,SWC1038,3470.6203530000003,1676.145326
12250,SWC1038,2805.329488,3847.769033
12251,SWC1038,4044.2072780000003,1417.339225
12252,SWC1038,4002.989814,381.1018808
12253,SWC1038,4379.38504,4166.21899
12254,SWC1038,7065.406217,426.892961
12255,SWC1038,6633.132111,622.6480611000001
12256,SWC1038,6214.769671999999,4217.604849
12298,SWC1040,1486.2940449999999,334.0244617
12302,SWC1040,283.0645504,583.7599487000001
12303,SWC1040,1662.252388,531.6654129
12304,SWC1040,996.8864136,1018.683049
12310,SWC1040,1028.711757,3282.6871760000004
12312,SWC1040,2291.133726,1101.669474
12314,SWC1040,2612.48684,1905.2007649999998
12316,SWC1040,2167.0885550000003,1718.95313
12317,SWC1040,2923.667708,3890.2503950000005
12318,SWC1040,2849.851912,4350.8455890000005
12321,SWC1040,6000.006925,3239.91318
12322,SWC1041,407.1223755,433.34068949999994
12323,SWC1041,153.4505583,2270.358505
12324,SWC1041,729.1651917,1781.998695
12325,SWC1041,1619.119303,3745.0141700000004
12326,SWC1041,2527.9089719999997,1410.835441
12327,SWC1041,2953.1954530000003,2907.0497010000004
12328,SWC1041,2010.315954,2948.054603
12329,SWC1041,3346.299579,2765.749925
12330,SWC1041,3089.50447,3223.031184
12331,SWC1041,2113.000362,3144.932749
12332,SWC1041,2315.745948,4287.805926
12333,SWC1041,2831.462447,3439.1855909999995
12334,SWC1041,2494.869295,4082.868571
12335,SWC1041,4994.961106000001,1564.1878
12340,SWC1041,4007.1143520000005,3020.857591
12342,SWC1041,5400.364469,3081.206166
12345,SWC1041,4069.960771,4700.957088
12347,SWC1041,4968.710604,3985.754032
12349,SWC1041,4230.852462,3304.937133
12350,SWC1041,4279.916182,3819.722526
12355,SWC1041,6145.094792,2321.478372
12356,SWC1041,5962.6330450000005,2361.926307
12357,SWC1041,6996.64445,1930.1431710000002
12359,SWC1041,6705.282331,2808.749782
12363,SWC1041,7197.5015969999995,2610.746602
12366,SWC1041,6229.209851,4473.173356
12367,SWC1041,6366.520904999999,4362.521048
12368,SWC1041,7101.784953,3611.2053060000003
12369,SWC1041,6048.341681,3818.3229409999994
12370,SWC1041,5980.683689,3473.810865
12516,SWC1050,398.8244209,845.8996582000001
12518,SWC1050,259.2783335,478.2162557
12522,SWC1050,622.9618301,259.40858169999996
12523,SWC1050,1796.982275,1201.140088
12525,SWC1050,916.6847493999999,1468.059017
12526,SWC1050,864.4995197999999,705.3221069
12535,SWC1050,189.7582615,1377.695748
12538,SWC1050,999.5875854000001,801.1971639
12544,SWC1050,1830.527816,809.4246501
12558,SWC1050,550.091753,2655.48246
12569,SWC1050,1446.1676710000002,2310.520893
12573,SWC1050,1102.541306,1960.6760960000001
12575,SWC1050,1248.395744,2610.8485920000003
12592,SWC1050,201.9055705,3352.3081850000003
12597,SWC1050,1628.067514,3646.232649
12598,SWC1050,429.3525521000001,4129.087860000001
12603,SWC1050,1513.001025,3747.1924380000005
12611,SWC1050,290.0654755,3709.260915
12613,SWC1050,204.200895,4484.797355
12615,SWC1050,1768.2278789999998,3872.8659759999996
12616,SWC1050,69.10570744,4562.9751590000005
12618,SWC1050,1209.647653,3839.4038219999998
12620,SWC1050,945.8058864,3998.97406
12622,SWC1050,1519.883564,3541.2015189999997
12637,SWC1050,1976.961993,775.5053711
12643,SWC1050,2362.908773,1073.834391
12644,SWC1050,3391.6067869999997,383.4461182
12650,SWC1050,3022.150448,1282.928353
12651,SWC1050,3265.070565,1273.324504
12653,SWC1050,3239.694763,11.90567058
12654,SWC1050,2129.814819,775.2473144999999
12658,SWC1050,3490.984204,33.76709913
12659,SWC1050,3461.130729,1006.741296
12661,SWC1050,2543.103381,670.2233073
12662,SWC1050,3570.7222659999998,588.0086222
12663,SWC1050,2594.242936,1254.923568
12674,SWC1050,1871.086866,1782.968194
12677,SWC1050,3601.50674,1759.139105
12691,SWC1050,2898.069702,2256.811271
12702,SWC1050,2814.7301420000003,1975.4275690000002
12708,SWC1050,2796.615662,4353.678589
12709,SWC1050,2129.8232199999998,4786.755972999999
12711,SWC1050,3269.87745,4622.775234000001
12713,SWC1050,2760.712481,4031.211578
12716,SWC1050,3179.718052,3353.3335079999997
12719,SWC1050,2878.04092,4719.543422
12721,SWC1050,2991.6780350000004,4376.652353
12724,SWC1050,3546.2278619999997,4261.056754
12739,SWC1050,4884.7565270000005,164.98956189999998
12740,SWC1050,5308.581942,1391.096769
12745,SWC1050,4963.681559000001,917.4293986
12746,SWC1050,4717.990108,551.148055
12748,SWC1050,4789.18527,1092.262736
12750,SWC1050,4151.854608,516.3185364
12751,SWC1050,4355.153931,1370.366333
12752,SWC1050,5072.766804999999,3204.07828
12753,SWC1050,4898.383586,2149.500551
12757,SWC1050,4473.881974,2412.16569
12758,SWC1050,4928.093559,3056.681282
12759,SWC1050,4468.28855,2108.084878
12760,SWC1050,4031.559467,1784.1625940000001
12761,SWC1050,3952.661943,3020.220044
12763,SWC1050,4761.055708,2523.6600559999997
12764,SWC1050,3694.878351,2950.052891
12765,SWC1050,4178.997389,3181.631984
12770,SWC1050,3757.8047770000003,1950.2604350000001
12775,SWC1050,5197.716309,4754.7164060000005
12776,SWC1050,5036.144295,3746.3761310000004
12790,SWC1050,3764.493542,3826.221525
12793,SWC1050,7303.056478,744.0655212
12794,SWC1050,7126.879104000001,979.9264433000001
12795,SWC1050,6960.649889,143.5028025
12800,SWC1050,6023.564001,1290.860263
12802,SWC1050,6376.587699000001,29.39928041
12807,SWC1050,5927.2313460000005,2062.1533219999997
12810,SWC1050,6895.676766,2669.82109
12811,SWC1050,5956.244784,2465.5086420000002
12813,SWC1050,6020.644038,2886.723796
12814,SWC1050,7027.795540000001,2572.278695
12821,SWC1050,6831.336268999999,4371.285697
12823,SWC1050,7095.979327,3729.626014
12824,SWC1050,5640.601854,4880.113817
12825,SWC1050,6696.860665,3378.0965
12826,SWC1050,6087.767992,4840.086531
12827,SWC1050,6742.4119519999995,4763.254935
12828,SWC1050,7211.134086,3541.5752350000002
13470,SWC1055,1076.5520210000002,801.4395591
13472,SWC1055,142.9448819,1606.733371
13474,SWC1055,589.8723943,129.80891359999998
13475,SWC1055,543.2713284,392.45218910000006
13477,SWC1055,953.5033202999999,1399.163688
13479,SWC1055,180.1700301,965.9975697000001
13483,SWC1055,423.8572693,833.0573242
13484,SWC1055,895.0935668999999,1573.129482
13486,SWC1055,1797.769653,1062.519192
13490,SWC1055,836.4984843,249.20113880000002
13494,SWC1055,496.7322093,2959.114282
13495,SWC1055,744.2261352,2899.5243149999997
13496,SWC1055,526.67786,2817.867999
13497,SWC1055,1327.486835,3003.742009
13498,SWC1055,1197.361011,2562.6187010000003
13499,SWC1055,1123.719901,3130.485543
13500,SWC1055,667.2392447000001,2300.518062
13501,SWC1055,353.13043010000007,2978.695964
13502,SWC1055,274.2431356,1777.7848370000002
13504,SWC1055,1131.497778,2205.125631
13508,SWC1055,982.3507609,2227.430717
13514,SWC1055,741.5018107000001,3886.165247
13517,SWC1055,1351.317182,4035.654864
13518,SWC1055,273.39248219999996,4264.152836
13519,SWC1055,1505.132723,4049.8219520000002
13522,SWC1055,154.72681269999998,4072.089421
13525,SWC1055,1303.458038,4805.987472
13536,SWC1055,2161.9907350000003,644.3948568
13538,SWC1055,2042.708936,306.2045568
13539,SWC1055,2945.50825,1071.734416
13543,SWC1055,2470.584595,734.1101532
13552,SWC1055,2050.6718140000003,2593.680111
13553,SWC1055,3219.409659,3166.555385
13554,SWC1055,1882.6598649999999,2531.051428
13557,SWC1055,1928.017795,3555.340386
13558,SWC1055,1931.244145,3750.579801
13559,SWC1055,3338.746657,3826.1851950000005
13560,SWC1055,3577.150569,4410.974375
13562,SWC1055,3197.609873,4645.94782
13563,SWC1055,2949.831787,3891.1748049999997
13564,SWC1055,3190.0292050000003,3575.06266
13565,SWC1055,2767.969384,4236.145358
13567,SWC1055,2780.041831,4844.442882
13568,SWC1055,3965.1105310000003,1419.462694
13572,SWC1055,4306.9777,873.6015799
13573,SWC1055,4353.551289999999,516.0827861
13574,SWC1055,4175.6863619999995,570.1334752
13575,SWC1055,4681.377861,1404.676449
13576,SWC1055,3790.001886,666.2268066
13578,SWC1055,5421.158284,1411.134339
13579,SWC1055,4242.173075,1268.391667
13580,SWC1055,4584.301664,782.950944
13581,SWC1055,4796.224528,1257.392497
13582,SWC1055,4034.329971,1252.7362269999999
13585,SWC1055,3768.2915770000004,1233.283051
13587,SWC1055,4488.658518,1888.3446239999998
13595,SWC1055,4630.8559399999995,2036.022902
13596,SWC1055,4496.983241,2145.277549
13600,SWC1055,4025.906314,1796.6569350000002
13603,SWC1055,4195.839319,1878.3720469999998
13606,SWC1055,4652.395587,2517.5456050000003
13609,SWC1055,5076.14936,3261.490275
13611,SWC1055,5380.4321899999995,3243.644877
13615,SWC1055,4049.3061780000003,2063.427185
13619,SWC1055,5142.924447,3527.969236
13620,SWC1055,4741.644813,4755.676372999999
13621,SWC1055,4266.072679999999,4841.122759000001
13623,SWC1055,4204.680555,4416.54371
13624,SWC1055,4619.665352,3890.338802
13625,SWC1055,3757.32968,4652.7259030000005
13626,SWC1055,5114.058881,4808.407183
13627,SWC1055,4078.867693,4205.299595
13628,SWC1055,4003.612772,4892.734713
13629,SWC1055,3807.178062,4067.41803
13631,SWC1055,6221.185272,900.2242676000001
13634,SWC1055,5870.099859,1315.7680890000001
13635,SWC1055,5993.042572,1164.326192
13638,SWC1055,7003.192239,2759.561311
13639,SWC1055,6811.0165640000005,2847.641327
13642,SWC1055,7199.736597,1769.273005
13643,SWC1055,7023.1323090000005,2946.3539739999997
13647,SWC1055,5869.307019,2390.560674
13648,SWC1055,7299.092928,1969.35825
13649,SWC1055,6129.9115759999995,1871.5151239999998
13650,SWC1055,5600.24975,2185.7588370000003
13651,SWC1055,6797.794823,2095.4608989999997
13653,SWC1055,5709.261718,3430.99861
13654,SWC1055,7094.089797,3618.58794
13655,SWC1055,6959.475987000001,3332.1027059999997
13656,SWC1055,7247.420402,3727.52201
13657,SWC1055,5623.345142,3958.2076159999997
13658,SWC1055,5985.554258,4027.481471
13659,SWC1055,6143.4329179999995,4486.967338
13718,SWC1057,1423.270907,1597.166737
13719,SWC1057,1670.106893,3113.298869
13720,SWC1057,626.0391642000001,2782.877563
13722,SWC1057,322.5436124,4241.371837
13723,SWC1057,100.099267,3499.343578
13726,SWC1057,238.40185699999998,4843.576086
13728,SWC1057,1517.484119,4532.28822
13736,SWC1057,53.66347546,4782.716593
13741,SWC1057,2654.0632539999997,368.4052211
13746,SWC1057,2448.0672280000003,2191.9875629999997
13747,SWC1057,2333.043566,3256.849515
13748,SWC1057,3532.949036,4462.640271
13749,SWC1057,4771.517287,953.3853666000001
13750,SWC1057,5395.364671,511.86393849999996
13751,SWC1057,4424.2030079999995,859.4337768999999
13752,SWC1057,3892.135793,3821.713924
13753,SWC1057,5219.183401,3661.5847729999996
13757,SWC1057,7071.037955,1186.06536
13758,SWC1057,6421.573775,1002.9796630000001
13760,SWC1057,6001.103092,813.8805745
13762,SWC1057,6777.835266,902.8021284
13773,SWC1057,5534.397108,719.330013
13774,SWC1057,6511.879364,883.1814168
13783,SWC1057,5753.741786,213.7549449
13784,SWC1057,5889.145296,636.7743138
13793,SWC1057,5675.878285,3101.845046
13794,SWC1057,6639.604972,1976.4422769999999
13795,SWC1057,6862.65223,2071.601961
13796,SWC1057,6654.164028,3119.75402
13797,SWC1057,5954.601318,2961.488169
13799,SWC1057,5660.538197999999,3307.776906
13800,SWC1057,5652.496807,4022.515653
14541,SWC1062,3568.375203,413.95800099999997
14544,SWC1062,3662.540649,691.2605057
14547,SWC1062,3004.9536989999997,4469.574797
14548,SWC1062,2293.011322,3302.109461
14549,SWC1062,2762.784306,4350.562874
14557,SWC1062,5276.957923,1244.417077
14559,SWC1062,4492.13783,860.3349697000001
14566,SWC1062,3908.9025979999997,1400.035635
14568,SWC1062,4547.9696,1432.2678130000002
14572,SWC1062,4176.137124,259.4117257
14575,SWC1062,5483.589696999999,62.49685745
14580,SWC1062,4495.947449,1187.586456
14591,SWC1062,3908.3623380000004,2348.1201969999997
14595,SWC1062,4698.185894,2677.0157
14604,SWC1062,5015.529804,3100.692768
14617,SWC1062,3818.663414,2875.140747
14625,SWC1062,4365.646386,3317.921855
14632,SWC1062,4865.219135,3718.415213
14639,SWC1062,4098.269029,3905.330984
14641,SWC1062,5129.468261999999,3668.3846710000003
14644,SWC1062,5184.834604,4223.047044
14648,SWC1062,5008.8368390000005,4442.84591
15146,SWC1065,1484.7478230000002,148.6643995
15168,SWC1065,1036.044088,854.5024007000001
15169,SWC1065,1090.651017,381.4983317
15175,SWC1065,949.5263561,680.1688343
15176,SWC1065,222.5180542,983.4751464999999
15187,SWC1065,376.85814289999996,895.9889298
15189,SWC1065,1329.1719449999998,1038.225691
15196,SWC1065,538.5936017999999,1264.818368
15200,SWC1065,150.5309692,24.30485745
15204,SWC1065,1299.016914,1571.560411
15210,SWC1065,1786.663387,2754.382959
15213,SWC1065,1507.85249,2072.165316
15215,SWC1065,1245.845817,2455.895256
15216,SWC1065,696.3262198,1934.8823350000002
15218,SWC1065,209.2401483,2791.2413850000003
15219,SWC1065,965.4530151,1724.6354219999998
15225,SWC1065,1543.1060710000002,2651.4766600000003
15226,SWC1065,1092.120548,2153.9369
15228,SWC1065,1537.37229,1785.4780660000001
15229,SWC1065,1664.158634,2480.360689
15230,SWC1065,359.0672282,2805.074023
15237,SWC1065,885.2240072000001,3191.86814
15239,SWC1065,1367.155754,1814.6481170000002
15243,SWC1065,371.233905,3507.50666
15245,SWC1065,1580.56015,4862.990662
15251,SWC1065,949.8903154999999,3983.895865
15252,SWC1065,923.5618896,4655.665177000001
15255,SWC1065,757.5698204,4649.778182999999
15256,SWC1065,340.2366516,4901.160937
15257,SWC1065,666.0546061000001,4195.2853270000005
15261,SWC1065,414.6622335,4035.5431759999997
15263,SWC1065,1826.2624420000002,3398.599886
15269,SWC1065,1422.940747,4849.086414
15270,SWC1065,478.7615239,4813.53032
15271,SWC1065,1141.867981,4877.411209000001
15279,SWC1065,1724.245166,3562.4686950000005
15282,SWC1065,2767.3422649999998,782.5427937999999
15283,SWC1065,2520.145063,671.8769836
15285,SWC1065,2897.2487969999997,1007.575701
15302,SWC1065,3097.726301,245.27908109999998
15303,SWC1065,3000.450637,98.68237834
15309,SWC1065,3573.466553,466.89610539999995
15328,SWC1065,3312.107178,3181.950206
15330,SWC1065,2943.428362,2978.5794809999998
15332,SWC1065,3663.046114,3016.209163
15333,SWC1065,3430.883154,2913.666699
15334,SWC1065,3146.632863,3191.261027
15336,SWC1065,3437.6532549999997,2733.810246
15337,SWC1065,3649.883301,1889.302604
15338,SWC1065,3120.18042,2831.606558
15340,SWC1065,2520.0462780000003,2724.887442
15341,SWC1065,2788.492462,3067.733325
15343,SWC1065,1848.552523,1843.703124
15349,SWC1065,2248.203448,4032.3754659999995
15351,SWC1065,1934.9017609999999,4612.2628
15354,SWC1065,2379.082188,4799.369245
15370,SWC1065,2963.585101,4395.668814
15372,SWC1065,2401.8857199999998,3330.2772379999997
15373,SWC1065,3401.072353,3557.4644689999996
15374,SWC1065,2843.308293,4861.494411
15376,SWC1065,3170.136841,3358.339385
15380,SWC1065,5344.772787,1182.545842
15386,SWC1065,4359.222852,471.10558669999995
15387,SWC1065,3727.5101,1051.214583
15389,SWC1065,4921.470345000001,1609.966227
15391,SWC1065,5446.750197,367.4710458
15395,SWC1065,4374.622363,671.1440999
15397,SWC1065,4946.951432,938.7907144999999
15398,SWC1065,4531.251807,476.39549969999996
15401,SWC1065,3757.27776,891.7122367000001
15402,SWC1065,4592.693368,1238.804484
15404,SWC1065,4654.267339999999,691.4772949
15407,SWC1065,3991.1149090000004,1071.7504880000001
15411,SWC1065,4340.9529840000005,2275.110179
15412,SWC1065,4125.571991,2621.4289989999997
15414,SWC1065,4939.425488,1849.157806
15416,SWC1065,5455.086904,2840.324173
15424,SWC1065,4631.320085,1708.13832
15428,SWC1065,4593.373783,1934.217769
15429,SWC1065,4181.256584000001,3144.536995
15432,SWC1065,4635.35061,2477.881641
15434,SWC1065,4158.612854,2989.1896690000003
15436,SWC1065,5497.56633,2429.682045
15437,SWC1065,4587.148743,2214.3075489999997
15439,SWC1065,4129.8476359999995,2357.549805
15445,SWC1065,4844.219456,2283.152706
15449,SWC1065,5407.965234,4895.27334
15451,SWC1065,3765.361025,4806.211199
15454,SWC1065,5251.558065,3610.754665
15455,SWC1065,5375.5799640000005,3747.106676
15464,SWC1065,5170.115169,3491.895829
15468,SWC1065,4393.030269,3348.923709
15471,SWC1065,4635.986843,4820.684945
15475,SWC1065,5069.77076,3879.1021159999996
15477,SWC1065,3930.5203159999996,3331.654559
15478,SWC1065,4209.981453,3563.3043020000005
15488,SWC1065,4348.665491,3681.1554079999996
15497,SWC1065,5058.352051,4092.268327
15508,SWC1065,6318.866486999999,952.4272425
15518,SWC1065,7035.772615999999,820.8850382999999
15520,SWC1065,6889.201468000001,25.94811852
15525,SWC1065,6260.928572,1186.2090289999999
15535,SWC1065,6526.804016,70.06245448
15538,SWC1065,5535.033739,1346.620155
15542,SWC1065,6177.701303,675.3230678
15560,SWC1065,6734.146718999999,11.37650861
15574,SWC1065,5902.903774,1815.9961460000002
15575,SWC1065,6958.982287000001,2830.1237149999997
15576,SWC1065,5849.929329,2748.829411
15585,SWC1065,6986.393156,1945.592971
15589,SWC1065,6671.490007,1757.702532
